"schema_name","table_name","column_name","data_type","data_type_ext","nullable","default_value","primary_key","foreign_key","unique_key","check_contraint","computed_column_definition","comments"
DATA_CLOSING_ALL,DATA_PERSONS,data_year,int,int,Y,"","","","","",,Data year
DATA_CLOSING_ALL,DATA_PERSONS,guest_country_id,int,int,Y,"","","","","",,Guest country id
DATA_CLOSING_ALL,DATA_PERSONS,guest_country_name,varchar,varchar(200),Y,"","","","","",,Guest country name
DATA_CLOSING_ALL,DATA_PERSONS,guest_created_date,datetime,datetime,Y,"","","","","",,Guest created date
DATA_CLOSING_ALL,DATA_PERSONS,guest_email,varchar,varchar(200),Y,"","","","","",,Guest email
DATA_CLOSING_ALL,DATA_PERSONS,guest_institution_id,int,int,Y,"","","","","",,Guest institution id
DATA_CLOSING_ALL,DATA_PERSONS,guest_institution_name,varchar,varchar(200),Y,"","","","","",,Guest institution name
DATA_CLOSING_ALL,DATA_PERSONS,guest_institution_type,varchar,varchar(100),Y,"","","","","",,Guest institution type
DATA_CLOSING_ALL,DATA_PERSONS,guest_institution_type_id,int,int,Y,"","","","","",,Guest institution type id
DATA_CLOSING_ALL,DATA_PERSONS,guest_title,varchar,varchar(200),Y,"","","","","",,Guest title
DATA_CLOSING_ALL,DATA_PERSONS,per_complete_name,varchar,varchar(200),Y,"","","","","",,Per complete name
DATA_CLOSING_ALL,DATA_PERSONS,per_first_name,varchar,varchar(100),Y,"","","","","",,Per first name
DATA_CLOSING_ALL,DATA_PERSONS,per_id,int,int,Y,"","","","","",,Per id
DATA_CLOSING_ALL,DATA_PERSONS,per_last_name,varchar,varchar(100),Y,"","","","","",,Per last name
DATA_CLOSING_ALL,DATA_PERSONS,per_middle_name,varchar,varchar(100),Y,"","","","","",,Per middle name
DATA_CLOSING_ALL,DATA_PERSONS,user_career_path,varchar,varchar(200),Y,"","","","","",,User career path
DATA_CLOSING_ALL,DATA_PERSONS,user_career_track,varchar,varchar(200),Y,"","","","","",,User career track
DATA_CLOSING_ALL,DATA_PERSONS,user_dep_id,int,int,Y,"","","","","",,User dep id
DATA_CLOSING_ALL,DATA_PERSONS,user_dep_name,varchar,varchar(25),Y,"","","","","",,User dep name
DATA_CLOSING_ALL,DATA_PERSONS,user_employee_id,varchar,varchar(25),Y,"","","","","",,User employee id
DATA_CLOSING_ALL,DATA_PERSONS,user_entry_date,datetime,datetime,Y,"","","","","",,User entry date
DATA_CLOSING_ALL,DATA_PERSONS,user_pcmail,varchar,varchar(50),Y,"","","","","",,User pcmail
DATA_CLOSING_ALL,DATA_PERSONS,user_title,varchar,varchar(200),Y,"","","","","",,User title
DATA_CLOSING_ALL,DATA_PERSONS,user_type,varchar,varchar(25),Y,"","","","","",,User type
DATA_CLOSING_ALL,DATA_PERSONS,user_unt_id,int,int,Y,"","","","","",,User unt id
DATA_CLOSING_ALL,DATA_PERSONS,user_unt_name,varchar,varchar(25),Y,"","","","","",,User unt name
DATA_CLOSING_ALL,DATA_PERSONS,user_work_location,varchar,varchar(25),Y,"","","","","",,User work location
DATA_CLOSING_ALL,DATA_PERSONS,user_work_role,varchar,varchar(200),Y,"","","","","",,User work role
DATA_CLOSING_ALL,DATA_PERSONS,usr_id,varchar,varchar(25),Y,"","","","","",,Usr id
DATA_CLOSING_ALL,Data_Plans,DATA_CREATED_DATE,datetime,datetime,Y,"","","","","",,Data created date
DATA_CLOSING_ALL,Data_Plans,DATA_MONTH,int,int,Y,"","","","","",,Data month
DATA_CLOSING_ALL,Data_Plans,DATA_YEAR,int,int,Y,"","","","","",,Data year
DATA_CLOSING_ALL,Data_Plans,PLAN_COMPONENT_TYPE,varchar,varchar(25),Y,"","","","","",,Plan component type
DATA_CLOSING_ALL,Data_Plans,PLAN_DEPT,varchar,varchar(25),Y,"","","","","",,Plan dept
DATA_CLOSING_ALL,Data_Plans,PLAN_DEPT_ALLOCATION,decimal,"decimal(15, 2)",Y,"","","","","",,Plan dept allocation
DATA_CLOSING_ALL,Data_Plans,PLAN_DEPT_APPROVED_AMOUNT,decimal,"decimal(15, 2)",Y,"","","","","",,Plan dept approved amount
DATA_CLOSING_ALL,Data_Plans,PLAN_DEPT_DISBURSED_AMOUNT,decimal,"decimal(15, 2)",Y,"","","","","",,Plan dept disbursed amount
DATA_CLOSING_ALL,Data_Plans,PLAN_DEPT_ID,int,int,Y,"","","","","",,Plan dept id
DATA_CLOSING_ALL,Data_Plans,PLAN_DEPT_PROGRAMMED_AMOUNT,decimal,"decimal(15, 2)",Y,"","","","","",,Plan dept programmed amount
DATA_CLOSING_ALL,Data_Plans,PLAN_SECTION,varchar,varchar(25),Y,"","","","","",,Plan section
DATA_CLOSING_ALL,Data_Plans,PLAN_TOTAL_DEPT_ALLOCATION,decimal,"decimal(15, 2)",Y,"","","","","",,Plan total dept allocation
DATA_CLOSING_ALL,Data_Plans,PLAN_YEAR,int,int,Y,"","","","","",,Plan year
DATA_CLOSING_ALL,Data_Registrations,data_count,int,int,Y,"","","","","",,Data count
DATA_CLOSING_ALL,Data_Registrations,data_month,int,int,Y,"","","","","",,Data month
DATA_CLOSING_ALL,Data_Registrations,data_year,int,int,Y,"","","","","",,Data year
DATA_CLOSING_ALL,Data_Registrations,date_created_date,datetime,datetime,Y,"","","","","",,Date created date
DATA_CLOSING_ALL,Data_Registrations,emp_actual_career_path,varchar,varchar(50),Y,"","","","","",,Emp actual career path
DATA_CLOSING_ALL,Data_Registrations,emp_actual_career_track,varchar,varchar(25),Y,"","","","","",,Emp actual career track
DATA_CLOSING_ALL,Data_Registrations,emp_actual_dept,varchar,varchar(10),Y,"","","","","",,Emp actual dept
DATA_CLOSING_ALL,Data_Registrations,emp_actual_dept_id,varchar,varchar(25),Y,"","","","","",,Emp actual dept id
DATA_CLOSING_ALL,Data_Registrations,emp_actual_employee_type,varchar,varchar(25),Y,"","","","","",,Emp actual employee type
DATA_CLOSING_ALL,Data_Registrations,emp_actual_supervisor,varchar,varchar(200),Y,"","","","","",,Emp actual supervisor
DATA_CLOSING_ALL,Data_Registrations,emp_actual_title,varchar,varchar(200),Y,"","","","","",,Emp actual title
DATA_CLOSING_ALL,Data_Registrations,emp_actual_unit,varchar,varchar(10),Y,"","","","","",,Emp actual unit
DATA_CLOSING_ALL,Data_Registrations,emp_actual_unit_id,varchar,varchar(25),Y,"","","","","",,Emp actual unit id
DATA_CLOSING_ALL,Data_Registrations,emp_actual_work_country,varchar,varchar(10),Y,"","","","","",,Emp actual work country
DATA_CLOSING_ALL,Data_Registrations,emp_actual_work_location,varchar,varchar(10),Y,"","","","","",,Emp actual work location
DATA_CLOSING_ALL,Data_Registrations,emp_actual_work_role,varchar,varchar(100),Y,"","","","","",,Emp actual work role
DATA_CLOSING_ALL,Data_Registrations,emp_career_path,varchar,varchar(50),Y,"","","","","",,Emp career path
DATA_CLOSING_ALL,Data_Registrations,emp_career_track,varchar,varchar(25),Y,"","","","","",,Emp career track
DATA_CLOSING_ALL,Data_Registrations,emp_cof_country,varchar,varchar(25),Y,"","","","","",,Emp cof country
DATA_CLOSING_ALL,Data_Registrations,emp_complete_name,varchar,varchar(200),Y,"","","","","",,Emp complete name
DATA_CLOSING_ALL,Data_Registrations,emp_department,varchar,varchar(10),Y,"","","","","",,Emp department
DATA_CLOSING_ALL,Data_Registrations,emp_dept_id,int,int,Y,"","","","","",,Emp dept id
DATA_CLOSING_ALL,Data_Registrations,emp_email,varchar,varchar(150),Y,"","","","","",,Emp email
DATA_CLOSING_ALL,Data_Registrations,emp_employee_id,varchar,varchar(25),Y,"","","","","",,Emp employee id
DATA_CLOSING_ALL,Data_Registrations,emp_employee_type,varchar,varchar(25),Y,"","","","","",,Emp employee type
DATA_CLOSING_ALL,Data_Registrations,emp_first_name,varchar,varchar(100),Y,"","","","","",,Emp first name
DATA_CLOSING_ALL,Data_Registrations,emp_last_name,varchar,varchar(100),Y,"","","","","",,Emp last name
DATA_CLOSING_ALL,Data_Registrations,emp_left_date,datetime,datetime,Y,"","","","","",,Emp left date
DATA_CLOSING_ALL,Data_Registrations,emp_middle_name,varchar,varchar(100),Y,"","","","","",,Emp middle name
DATA_CLOSING_ALL,Data_Registrations,emp_pcmail,varchar,varchar(100),Y,"","","","","",,Emp pcmail
DATA_CLOSING_ALL,Data_Registrations,emp_supervisor,varchar,varchar(200),Y,"","","","","",,Emp supervisor
DATA_CLOSING_ALL,Data_Registrations,emp_title,varchar,varchar(200),Y,"","","","","",,Emp title
DATA_CLOSING_ALL,Data_Registrations,emp_type,varchar,varchar(50),Y,"","","","","",,Emp type
DATA_CLOSING_ALL,Data_Registrations,emp_unit,varchar,varchar(10),Y,"","","","","",,Emp unit
DATA_CLOSING_ALL,Data_Registrations,emp_unit_id,int,int,Y,"","","","","",,Emp unit id
DATA_CLOSING_ALL,Data_Registrations,emp_work_country,varchar,varchar(10),Y,"","","","","",,Emp work country
DATA_CLOSING_ALL,Data_Registrations,emp_work_location,varchar,varchar(10),Y,"","","","","",,Emp work location
DATA_CLOSING_ALL,Data_Registrations,emp_work_role,varchar,varchar(100),Y,"","","","","",,Emp work role
DATA_CLOSING_ALL,Data_Registrations,gst_country,varchar,varchar(800),Y,"","","","","",,Gst country
DATA_CLOSING_ALL,Data_Registrations,gst_institution,varchar,varchar(800),Y,"","","","","",,Gst institution
DATA_CLOSING_ALL,Data_Registrations,gst_institution_type,varchar,varchar(800),Y,"","","","","",,Gst institution type
DATA_CLOSING_ALL,Data_Registrations,kna_id,int,int,Y,"","","","","",,Kna id
DATA_CLOSING_ALL,Data_Registrations,out_allow_online,bit,bit,Y,"","","","","",,Out allow online
DATA_CLOSING_ALL,Data_Registrations,out_budget_status_code,varchar,varchar(100),Y,"","","","","",,Out budget status code
DATA_CLOSING_ALL,Data_Registrations,out_close_date,datetime,datetime,Y,"","","","","",,Out close date
DATA_CLOSING_ALL,Data_Registrations,out_closer,varchar,varchar(200),Y,"","","","","",,Out closer
DATA_CLOSING_ALL,Data_Registrations,out_comments,varchar,varchar(8000),Y,"","","","","",,Out comments
DATA_CLOSING_ALL,Data_Registrations,out_created_date,datetime,datetime,Y,"","","","","",,Out created date
DATA_CLOSING_ALL,Data_Registrations,out_creator,varchar,varchar(200),Y,"","","","","",,Out creator
DATA_CLOSING_ALL,Data_Registrations,out_deadline,datetime,datetime,Y,"","","","","",,Out deadline
DATA_CLOSING_ALL,Data_Registrations,out_deleted_date,datetime,datetime,Y,"","","","","",,Out deleted date
DATA_CLOSING_ALL,Data_Registrations,out_deletor,varchar,varchar(200),Y,"","","","","",,Out deletor
DATA_CLOSING_ALL,Data_Registrations,out_duration,decimal,"decimal(15, 5)",Y,"","","","","",,Out duration
DATA_CLOSING_ALL,Data_Registrations,out_duration_type,varchar,varchar(25),Y,"","","","","",,Out duration type
DATA_CLOSING_ALL,Data_Registrations,out_end_date,datetime,datetime,Y,"","","","","",,Out end date
DATA_CLOSING_ALL,Data_Registrations,out_end_date_month,varchar,varchar(25),Y,"","","","","",,Out end date month
DATA_CLOSING_ALL,Data_Registrations,out_flow_status_code,varchar,varchar(200),Y,"","","","","",,Out flow status code
DATA_CLOSING_ALL,Data_Registrations,out_id,int,int,Y,"","","","","",,Out id
DATA_CLOSING_ALL,Data_Registrations,out_location_city,varchar,varchar(200),Y,"","","","","",,Out location city
DATA_CLOSING_ALL,Data_Registrations,out_location_country,varchar,varchar(200),Y,"","","","","",,Out location country
DATA_CLOSING_ALL,Data_Registrations,out_location_name,varchar,varchar(1000),Y,"","","","","",,Out location name
DATA_CLOSING_ALL,Data_Registrations,out_location_type,varchar,varchar(50),Y,"","","","","",,Out location type
DATA_CLOSING_ALL,Data_Registrations,out_logistics_required,bit,bit,Y,"","","","","",,Out logistics required
DATA_CLOSING_ALL,Data_Registrations,out_max_participants,decimal,"decimal(15, 5)",Y,"","","","","",,Out max participants
DATA_CLOSING_ALL,Data_Registrations,out_modality,varchar,varchar(50),Y,"","","","","",,Out modality
DATA_CLOSING_ALL,Data_Registrations,out_moodle_id,int,int,Y,"","","","","",,Out moodle id
DATA_CLOSING_ALL,Data_Registrations,out_name,varchar,varchar(8000),Y,"","","","","",,Out name
DATA_CLOSING_ALL,Data_Registrations,out_objectives,varchar,varchar(8000),Y,"","","","","",,Out objectives
DATA_CLOSING_ALL,Data_Registrations,out_opus_code,varchar,varchar(25),Y,"","","","","",,Out opus code
DATA_CLOSING_ALL,Data_Registrations,out_presentation_type,varchar,varchar(200),Y,"","","","","",,Out presentation type
DATA_CLOSING_ALL,Data_Registrations,out_private_registration,bit,bit,Y,"","","","","",,Out private registration
DATA_CLOSING_ALL,Data_Registrations,out_published_date,datetime,datetime,Y,"","","","","",,Out published date
DATA_CLOSING_ALL,Data_Registrations,out_service_active_flag,bit,bit,Y,"","","","","",,Out service active flag
DATA_CLOSING_ALL,Data_Registrations,out_start_date,datetime,datetime,Y,"","","","","",,Out start date
DATA_CLOSING_ALL,Data_Registrations,out_start_date_month,varchar,varchar(25),Y,"","","","","",,Out start date month
DATA_CLOSING_ALL,Data_Registrations,out_status_code,varchar,varchar(100),Y,"","","","","",,Out status code
DATA_CLOSING_ALL,Data_Registrations,out_subject_type,varchar,varchar(200),Y,"","","","","",,Out subject type
DATA_CLOSING_ALL,Data_Registrations,out_teacher,varchar,varchar(200),Y,"","","","","",,Out teacher
DATA_CLOSING_ALL,Data_Registrations,out_type,varchar,varchar(50),Y,"","","","","",,Out type
DATA_CLOSING_ALL,Data_Registrations,plan_activityName,varchar,varchar(8000),Y,"","","","","",,Plan activityname
DATA_CLOSING_ALL,Data_Registrations,plan_component_type,varchar,varchar(800),Y,"","","","","",,Plan component type
DATA_CLOSING_ALL,Data_Registrations,plan_componentName,varchar,varchar(8000),Y,"","","","","",,Plan componentname
DATA_CLOSING_ALL,Data_Registrations,plan_dept,varchar,varchar(5),Y,"","","","","",,Plan dept
DATA_CLOSING_ALL,Data_Registrations,plan_dept_id,int,int,Y,"","","","","",,Plan dept id
DATA_CLOSING_ALL,Data_Registrations,plan_nerId,int,int,Y,"","","","","",,Plan nerid
DATA_CLOSING_ALL,Data_Registrations,plan_unit,varchar,varchar(10),Y,"","","","","",,Plan unit
DATA_CLOSING_ALL,Data_Registrations,plan_unit_id,int,int,Y,"","","","","",,Plan unit id
DATA_CLOSING_ALL,Data_Registrations,plan_year,int,int,Y,"","","","","",,Plan year
DATA_CLOSING_ALL,Data_Registrations,reg_created_date,datetime,datetime,Y,"","","","","",,Reg created date
DATA_CLOSING_ALL,Data_Registrations,reg_deleted_date,datetime,datetime,Y,"","","","","",,Reg deleted date
DATA_CLOSING_ALL,Data_Registrations,reg_deletor,varchar,varchar(200),Y,"","","","","",,Reg deletor
DATA_CLOSING_ALL,Data_Registrations,reg_id,int,int,Y,"","","","","",,Reg id
DATA_CLOSING_ALL,Data_Registrations,reg_month,varchar,varchar(25),Y,"","","","","",,Reg month
DATA_CLOSING_ALL,Data_Registrations,reg_participation_type,varchar,varchar(100),Y,"","","","","",,Reg participation type
DATA_CLOSING_ALL,Data_Registrations,reg_registrator,varchar,varchar(200),Y,"","","","","",,Reg registrator
DATA_CLOSING_ALL,Data_Registrations,reg_rollcall_date,datetime,datetime,Y,"","","","","",,Reg rollcall date
DATA_CLOSING_ALL,Data_Registrations,reg_showup_flag,bit,bit,Y,"","","","","",,Reg showup flag
DATA_CLOSING_ALL,Data_Registrations,reg_status_code,varchar,varchar(100),Y,"","","","","",,Reg status code
DATA_CLOSING_ALL,ODT_OUTPUT_DETAIL,COMMENTS,varchar,varchar(8000),Y,"","","","","",,Comments
DATA_CLOSING_ALL,ODT_OUTPUT_DETAIL,END_DATE,datetime,datetime,Y,"","","","","",,End date
DATA_CLOSING_ALL,ODT_OUTPUT_DETAIL,KNA_ID,int,int,Y,"","","","","",,Kna id
DATA_CLOSING_ALL,ODT_OUTPUT_DETAIL,LOCATION_CITY,varchar,varchar(100),Y,"","","","","",,Location city
DATA_CLOSING_ALL,ODT_OUTPUT_DETAIL,LOCATION_NAME,varchar,varchar(400),Y,"","","","","",,Location name
DATA_CLOSING_ALL,ODT_OUTPUT_DETAIL,LOCATION_TYPE,varchar,varchar(30),Y,"","","","","",,Location type
DATA_CLOSING_ALL,ODT_OUTPUT_DETAIL,MODALITY,varchar,varchar(18),Y,"","","","","",,Modality
DATA_CLOSING_ALL,ODT_OUTPUT_DETAIL,NAME,varchar,varchar(200),N,"","","","","",,Name
DATA_CLOSING_ALL,ODT_OUTPUT_DETAIL,OBJECTIVES,varchar,varchar(8000),N,"","","","","",,Objectives
DATA_CLOSING_ALL,ODT_OUTPUT_DETAIL,OPUS_CODE,varchar,varchar(20),N,"","","","","",,Opus code
DATA_CLOSING_ALL,ODT_OUTPUT_DETAIL,OPUS_NAME,varchar,varchar(800),N,"","","","","",,Opus name
DATA_CLOSING_ALL,ODT_OUTPUT_DETAIL,OUT_ID,int,int,N,"","","","","",,Out id
DATA_CLOSING_ALL,ODT_OUTPUT_DETAIL,OUT_TYPE,varchar,varchar(22),N,"","","","","",,Out type
DATA_CLOSING_ALL,ODT_OUTPUT_DETAIL,PRESENTATION_TYPE,varchar,varchar(800),Y,"","","","","",,Presentation type
DATA_CLOSING_ALL,ODT_OUTPUT_DETAIL,START_DATE,datetime,datetime,Y,"","","","","",,Start date
DATA_CLOSING_ALL,ODT_OUTPUT_DETAIL,SUBJECT_TYPE,varchar,varchar(800),Y,"","","","","",,Subject type
DATA_CLOSING_ALL,ODT_OUTPUT_DETAIL,TOTAL_DURATION,decimal,"decimal(15, 1)",Y,"","","","","",,Total duration
dbo,Aaa_Available_Administrative_Account_tb,aaa_active_flag,bit,bit,N,((0)),"","","","",,Aaa active flag
dbo,Aaa_Available_Administrative_Account_tb,aaa_id,bigint,bigint,N,"","","","","",,Aaa id
dbo,Aaa_Available_Administrative_Account_tb,adc_code,varchar,varchar(50),N,"","","","","",,Adc code
dbo,Aao_Available_Activity_Outcome_tb,Aao_id,int,int,N,"",PK,"","","",,Aao id
dbo,Aao_Available_Activity_Outcome_tb,kna_id_activity,int,int,Y,"","",FK,"","",,Kna id activity
dbo,Aao_Available_Activity_Outcome_tb,out_id_outcome,int,int,N,"","",FK,"","",,Out id outcome
dbo,Aao_Available_Activity_Outcome_tb,uac_id_unplanned_activity,int,int,Y,"","",FK,"","",,Uac id unplanned activity
dbo,Aar_Applicant_Assessment_Report_tb,aar_created_date,datetime,datetime,N,"","","","","",,Aar created date
dbo,Aar_Applicant_Assessment_Report_tb,aar_deleted_date,datetime,datetime,Y,"","","","","",,Aar deleted date
dbo,Aar_Applicant_Assessment_Report_tb,aar_description,text,text,N,"","","","","",,Aar description
dbo,Aar_Applicant_Assessment_Report_tb,aar_general_background,text,text,N,"","","","","",,Aar general background
dbo,Aar_Applicant_Assessment_Report_tb,aar_id,int,int,N,"",PK,"","","",,Aar id
dbo,Aar_Applicant_Assessment_Report_tb,aar_language_background,text,text,N,"","","","","",,Aar language background
dbo,Aar_Applicant_Assessment_Report_tb,aar_recomendations,text,text,N,"","","","","",,Aar recomendations
dbo,Aar_Applicant_Assessment_Report_tb,lng_id_assessed,int,int,N,"","",FK,"","",,Lng id assessed
dbo,Aar_Applicant_Assessment_Report_tb,lng_id_native,int,int,N,"","",FK,"","",,Lng id native
dbo,Aar_Applicant_Assessment_Report_tb,lnl_id_level,int,int,N,"","",FK,"","",,Lnl id level
dbo,Aar_Applicant_Assessment_Report_tb,per_id_applicant,int,int,N,"","",FK,"","",,Per id applicant
dbo,Aar_Applicant_Assessment_Report_tb,per_id_creator,int,int,N,"","",FK,"","",,Per id creator
dbo,Aar_Applicant_Assessment_Report_tb,per_id_deletor,int,int,Y,"","",FK,"","",,Per id deletor
dbo,Adc_Administrative_Account_tb,adc_active_flag,bit,bit,N,"","","","","",,Adc active flag
dbo,Adc_Administrative_Account_tb,adc_code,varchar,varchar(50),N,"","","","","",,Adc code
dbo,Adc_Administrative_Account_tb,adc_id,int,int,N,"",PK,"","","",,Adc id
dbo,Adc_Administrative_Account_tb,adc_name,varchar,varchar(200),N,"","","","","",,Adc name
dbo,Adc_Administrative_Account_tb,adc_operative_flag,bit,bit,N,((0)),"","","","",,Adc operative flag
dbo,Agi_Agenda_Item_tb,agi_description,varchar,varchar(2000),Y,"","","","","",,Agi description
dbo,Agi_Agenda_Item_tb,agi_end_time,datetime,datetime,N,"","","","","",,Agi end time
dbo,Agi_Agenda_Item_tb,agi_id,int,int,N,"",PK,"","","",,Agi id
dbo,Agi_Agenda_Item_tb,agi_start_time,datetime,datetime,N,"","","","","",,Agi start time
dbo,Agi_Agenda_Item_tb,agi_subject,varchar,varchar(200),N,"","","","","",,Agi subject
dbo,Agi_Agenda_Item_tb,out_id_event,int,int,Y,"","",FK,"","",,Out id event
dbo,App_Activity_Person_Participant_tb,app_created_date,datetime,datetime,N,"","","","","",,App created date
dbo,App_Activity_Person_Participant_tb,app_deleted_date,datetime,datetime,Y,"","","","","",,App deleted date
dbo,App_Activity_Person_Participant_tb,app_id,int,int,N,"",PK,"","","",,App id
dbo,App_Activity_Person_Participant_tb,kna_id_planned_activity,int,int,Y,"","",FK,"","",,Kna id planned activity
dbo,App_Activity_Person_Participant_tb,per_id_creator,int,int,Y,"","",FK,"","",,Per id creator
dbo,App_Activity_Person_Participant_tb,per_id_deletor,int,int,Y,"","",FK,"","",,Per id deletor
dbo,App_Activity_Person_Participant_tb,per_id_person,int,int,N,"","",FK,"","",,Per id person
dbo,App_Activity_Person_Participant_tb,uac_id_unplanned_activity,int,int,Y,"","",FK,"","",,Uac id unplanned activity
dbo,Apt_Assign_Private_Teacher_tb,apt_assign_date,datetime,datetime,N,"","","","","",,Apt assign date
dbo,Apt_Assign_Private_Teacher_tb,apt_current_assign_flag,bit,bit,N,"","","","","",,Apt current assign flag
dbo,Apt_Assign_Private_Teacher_tb,apt_id,int,int,N,"",PK,"","","",,Apt id
dbo,Apt_Assign_Private_Teacher_tb,reg_id_registration,int,int,Y,"","",FK,"","",,Reg id registration
dbo,Apt_Assign_Private_Teacher_tb,tea_id_teacher,int,int,N,"","",FK,"","",,Tea id teacher
dbo,Ast_Assign_Semiprivate_Teacher_tb,ast_assign_date,datetime,datetime,N,"","","","","",,Ast assign date
dbo,Ast_Assign_Semiprivate_Teacher_tb,ast_current_assign_flag,bit,bit,N,"","","","","",,Ast current assign flag
dbo,Ast_Assign_Semiprivate_Teacher_tb,ast_id,int,int,N,"",PK,"","","",,Ast id
dbo,Ast_Assign_Semiprivate_Teacher_tb,ssp_id_semiprivate_person,int,int,N,"","",FK,"","",,Ssp id semiprivate person
dbo,Ast_Assign_Semiprivate_Teacher_tb,tea_id_teacher,int,int,N,"","",FK,"","",,Tea id teacher
dbo,Atc_Attachment_tb,atc_id,int,int,N,"",PK,"","","",,Atc id
dbo,Atc_Attachment_tb,atc_idbdocs_number,varchar,varchar(100),N,"","","","","",,Atc idbdocs number
dbo,Atc_Attachment_tb,dbl_id_dublin,int,int,Y,"","",FK,"","",,Dbl id dublin
dbo,Atc_Attachment_tb,out_id_outcome,int,int,Y,"","",FK,"","",,Out id outcome
dbo,Atc_Attachment_tb,tax_id_subject_type,int,int,Y,"","",FK,"","",,Tax id subject type
dbo,Bgi_Budget_Item_tb,adc_id_account,int,int,N,"","",FK,"","",,Adc id account
dbo,Bgi_Budget_Item_tb,bgi_deleted_date,datetime,datetime,Y,"","","","","",,Bgi deleted date
dbo,Bgi_Budget_Item_tb,bgi_description,varchar,varchar(8000),N,"","","","","",,Bgi description
dbo,Bgi_Budget_Item_tb,bgi_entry_date,datetime,datetime,N,"","","","","",,Bgi entry date
dbo,Bgi_Budget_Item_tb,bgi_id,int,int,N,"",PK,"","","",,Bgi id
dbo,Bgi_Budget_Item_tb,bgi_invoice_date,datetime,datetime,Y,"","","","","",,Bgi invoice date
dbo,Bgi_Budget_Item_tb,bgi_item_cost,decimal,"decimal(15, 2)",N,"","","","","",,Bgi item cost
dbo,Bgi_Budget_Item_tb,bgi_type,char,char(1),Y,"","","","","",,Bgi type
dbo,Bgi_Budget_Item_tb,bou_id_org_unit,int,int,Y,"","",FK,"","",,Bou id org unit
dbo,Bgi_Budget_Item_tb,ops_id_opus,int,int,Y,"","",FK,"","",,Ops id opus
dbo,Bgi_Budget_Item_tb,per_id_creator,int,int,N,"","",FK,"","",,Per id creator
dbo,Bgi_Budget_Item_tb,per_id_deletor,int,int,Y,"","",FK,"","",,Per id deletor
