"schema_name","view_name","column_name","data_type","data_type_ext","nullable","comments"
dbo,BIR_BUDGET_ITEM_OUTPUT_RELATION_VW_2013,YEA_ID_YEAR,int,int,Y,
dbo,BPV_BUSINESS_PARTNERS_VW,contactName,varchar,varchar(602),Y,
dbo,BPV_BUSINESS_PARTNERS_VW,contactType,varchar,varchar(52),Y,
dbo,BPV_BUSINESS_PARTNERS_VW,contactUnit,varchar,varchar(10),Y,
dbo,BPV_BUSINESS_PARTNERS_VW,contactUserName,varchar,varchar(50),Y,
dbo,BPV_BUSINESS_PARTNERS_VW,dep_name,varchar,varchar(3),Y,
dbo,BPV_BUSINESS_PARTNERS_VW,sec_name,varchar,varchar(3),N,
dbo,BPV_BUSINESS_PARTNERS_VW,unt_active_date,datetime,datetime,Y,
dbo,BPV_BUSINESS_PARTNERS_VW,unt_id,int,int,Y,
dbo,BPV_BUSINESS_PARTNERS_VW,unt_name,varchar,varchar(10),N,
dbo,BUD_BUDE_INFORMATION_VW,adc_code,varchar,varchar(50),N,
dbo,BUD_BUDE_INFORMATION_VW,bou_code,varchar,varchar(50),N,
dbo,BUD_BUDE_INFORMATION_VW,bud_accounting_type,varchar,varchar(50),N,
dbo,BUD_BUDE_INFORMATION_VW,bud_amount,decimal,"decimal(15, 5)",N,
dbo,BUD_BUDE_INFORMATION_VW,bud_amount1,decimal,"decimal(17, 5)",Y,
dbo,BUD_BUDE_INFORMATION_VW,bud_assigned_wbs_element,varchar,varchar(20),Y,
dbo,BUD_BUDE_INFORMATION_VW,bud_comment,varchar,varchar(1024),Y,
dbo,BUD_BUDE_INFORMATION_VW,bud_creation_date,datetime,datetime,N,
dbo,BUD_BUDE_INFORMATION_VW,bud_description,varchar,varchar(1000),N,
dbo,BUD_BUDE_INFORMATION_VW,bud_doc_num,varchar,varchar(50),Y,
dbo,BUD_BUDE_INFORMATION_VW,bud_doc_type,varchar,varchar(50),N,
dbo,BUD_BUDE_INFORMATION_VW,bud_error_type,varchar,varchar(50),N,
dbo,BUD_BUDE_INFORMATION_VW,bud_executed,decimal,"decimal(38, 2)",Y,
dbo,BUD_BUDE_INFORMATION_VW,bud_fnd,varchar,varchar(10),Y,
dbo,BUD_BUDE_INFORMATION_VW,bud_for_fix_me,int,int,Y,
dbo,BUD_BUDE_INFORMATION_VW,bud_func_area,varchar,varchar(10),Y,
dbo,BUD_BUDE_INFORMATION_VW,bud_id,int,int,N,
dbo,BUD_BUDE_INFORMATION_VW,bud_invoice_description,varchar,varchar(50),Y,
dbo,BUD_BUDE_INFORMATION_VW,bud_lawson_date,datetime,datetime,Y,
dbo,BUD_BUDE_INFORMATION_VW,bud_ref_doc_txt,varchar,varchar(20),Y,
dbo,BUD_BUDE_INFORMATION_VW,bud_ref_doc_txt2,varchar,varchar(20),Y,
dbo,BUD_BUDE_INFORMATION_VW,bud_status,varchar,varchar(50),N,
dbo,BUD_BUDE_INFORMATION_VW,bud_update_date,datetime,datetime,N,
dbo,BUD_BUDE_INFORMATION_VW,bud_vendor,varchar,varchar(200),Y,
dbo,BUD_BUDE_INFORMATION_VW,bud_vendor_number,varchar,varchar(20),Y,
dbo,BUD_BUDE_INFORMATION_VW,ops_activity_code,varchar,varchar(10),N,
dbo,BUD_BUDE_INFORMATION_VW,updator,varchar,varchar(601),N,
dbo,BUD_BUDE_INFORMATION_VW,yea_year,int,int,N,
dbo,CBV_CONSOLIDATED_BUDGET_VW,BIE_ID,int,int,Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,BIO_ID,int,int,Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,BIO_OPUS_CODE,varchar,varchar(10),Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,COMPONENTTYPE,varchar,varchar(800),Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,CONSULTANT_ID,varchar,varchar(50),Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,DELIVERABLENAME,varchar,varchar(8000),N,
dbo,CBV_CONSOLIDATED_BUDGET_VW,DEPNAME,varchar,varchar(3),Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,EXECUTION_AMOUNT,decimal,"decimal(17, 2)",Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,EXECUTION_CLASSIFICATION,varchar,varchar(800),Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,EXECUTION_CREATOR,varchar,varchar(402),Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,EXECUTION_DESCRIPTION,varchar,varchar(800),Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,EXECUTION_ENTRY_DATE,datetime,datetime,Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,EXECUTION_EPAY_FLAG,bit,bit,Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,EXECUTION_INVOCE_DATE,datetime,datetime,Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,EXECUTION_LAST_UPDATED_DATE,datetime,datetime,Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,EXECUTION_LAST_UPDATOR,varchar,varchar(402),Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,KNA_DISBURSED_AMOUNT,decimal,"decimal(38, 2)",Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,KNA_ID,int,int,N,
dbo,CBV_CONSOLIDATED_BUDGET_VW,KNA_KNL_APPROVED_AMOUNT,decimal,"decimal(15, 2)",N,
dbo,CBV_CONSOLIDATED_BUDGET_VW,KNA_KNL_STATUS,varchar,varchar(20),N,
dbo,CBV_CONSOLIDATED_BUDGET_VW,KNA_NAME,varchar,varchar(2000),N,
dbo,CBV_CONSOLIDATED_BUDGET_VW,KNA_OPUS_ACTIVITY_CODE,varchar,varchar(10),N,
dbo,CBV_CONSOLIDATED_BUDGET_VW,KNA_OPUS_CODE,varchar,varchar(10),N,
dbo,CBV_CONSOLIDATED_BUDGET_VW,KNA_PARTICIPANTS,int,int,N,
dbo,CBV_CONSOLIDATED_BUDGET_VW,KNA_PROGRAMMED_AMOUNT,decimal,"decimal(38, 2)",Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,KNA_REQUESTED_AMOUNT_TO_KNL_FUND,decimal,"decimal(38, 6)",N,
dbo,CBV_CONSOLIDATED_BUDGET_VW,KNA_STATUS,varchar,varchar(16),Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,KNA_TOTAL_AMOUNT_APPROVED_BY_MANAGER,decimal,"decimal(38, 2)",N,
dbo,CBV_CONSOLIDATED_BUDGET_VW,KNA_YEAR,int,int,Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,KNLOFFICER,varchar,varchar(500),Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,LAWSON_DATE,datetime,datetime,Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,OBLIGATION_ACCOUNT_CODE,varchar,varchar(50),Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,OBLIGATION_ACCOUNT_NAME,varchar,varchar(200),Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,OBLIGATION_AMOUNT,decimal,"decimal(17, 2)",Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,OBLIGATION_CREATOR,varchar,varchar(402),Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,OBLIGATION_DESCRIPTION,varchar,varchar(800),Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,OBLIGATION_ENTRY_DATE,datetime,datetime,Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,OBLIGATION_ENTRY_TYPE,varchar,varchar(30),Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,OBLIGATION_ITEM_TYPE,varchar,varchar(50),Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,OBLIGATION_ITEM_VALUE,varchar,varchar(100),Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,OBLIGATION_LAST_UPDATED_DATE,datetime,datetime,Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,OBLIGATION_ORG_UNIT_CODE,varchar,varchar(50),Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,OBLIGATION_VENDOR,varchar,varchar(402),Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,OBLIGATION_YEAR,int,int,Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,OUT_BUDGET_OFFICER_CLOSED_FLAG,bit,bit,Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,OUT_END_DATE,varchar,varchar(30),Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,OUT_ID,int,int,Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,OUT_NAME,varchar,varchar(200),Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,OUT_OPUS_CODE,varchar,varchar(10),Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,OUT_REVISED_AMOUNT,decimal,"decimal(15, 2)",Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,OUT_START_DATE,varchar,varchar(30),Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,OUT_TYPE,varchar,varchar(17),Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,OUTPUT_BUDGET_CATEGORY,varchar,varchar(800),Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,OUTPUT_BUDGET_CATEGORY_AMOUNT,decimal,"decimal(15, 2)",Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,OUTPUT_PROGRAMMED_AMMOUNT,decimal,"decimal(38, 2)",Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,OUTPUTCOUNT,int,int,Y,
dbo,CBV_CONSOLIDATED_BUDGET_VW,UNIT_NAME,varchar,varchar(10),Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,abstract,text,text,Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,coordinators,varchar,varchar(500),Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,coordinatorsID,varchar,varchar(500),Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,course_edition,text,text,Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,course_modules,text,text,Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,course_modules_plain,varchar,varchar(MAX),Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,end_date,datetime,datetime,Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,enrollment_url,varchar,varchar(1024),Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,event_description,text,text,Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,event_id,int,int,N,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,event_languages,varchar,varchar(500),Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,event_logo,varchar,varchar(111),Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,event_name,varchar,varchar(200),N,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,event_thumbnail,varchar,varchar(111),Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,events_related_ids,varchar,varchar(500),Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,events_related_names,varchar,varchar(500),Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,facilitators,varchar,varchar(500),Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,facilitatorsID,varchar,varchar(500),Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,location,varchar,varchar(400),Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,location_type,varchar,varchar(30),Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,metadata_language,varchar,varchar(20),N,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,methodology,text,text,Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,methodology_plain,varchar,varchar(MAX),Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,modality,varchar,varchar(13),Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,moodle_id,int,int,Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,objectives,varchar,varchar(8000),N,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,observers,varchar,varchar(500),Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,observersID,varchar,varchar(500),Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,opus_code,varchar,varchar(10),N,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,opus_name,varchar,varchar(800),N,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,participant_profile,text,text,Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,participant_profile_plain,varchar,varchar(MAX),Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,private_event,bit,bit,Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,programs_english,varchar,varchar(500),Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,programs_pair,varchar,varchar(500),Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,programs_spanish,varchar,varchar(500),Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,registration_deadline,datetime,datetime,Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,requirements,text,text,Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,requirements_plain,varchar,varchar(MAX),Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,scholarship,text,text,Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,scholarship_plain,varchar,varchar(MAX),Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,speakers,varchar,varchar(500),Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,speakersID,varchar,varchar(500),Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,start_date,datetime,datetime,Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,target_audience_english,varchar,varchar(500),Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,target_audience_spanish,varchar,varchar(500),Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,teachers,varchar,varchar(500),Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,teachersID,varchar,varchar(500),Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,topics,varchar,varchar(500),Y,
dbo,CMI_COURSE_METADATA_VIVISIMO_VW,workload,text,text,Y,
dbo,DAS_OUTPUTS_DASHBOARD_VW,COMMENTS,varchar,varchar(8000),Y,
dbo,DAS_OUTPUTS_DASHBOARD_VW,dep_name,varchar,varchar(3),Y,
dbo,DAS_OUTPUTS_DASHBOARD_VW,END_DATE,datetime,datetime,Y,
dbo,DAS_OUTPUTS_DASHBOARD_VW,kna_id,int,int,N,
dbo,DAS_OUTPUTS_DASHBOARD_VW,kna_name,varchar,varchar(2000),N,
dbo,DAS_OUTPUTS_DASHBOARD_VW,kpd_name,varchar,varchar(8000),N,
dbo,DAS_OUTPUTS_DASHBOARD_VW,LOCATION_CITY,varchar,varchar(100),Y,
dbo,DAS_OUTPUTS_DASHBOARD_VW,MODALITY,varchar,varchar(18),Y,
dbo,DAS_OUTPUTS_DASHBOARD_VW,NAME,varchar,varchar(200),N,
dbo,DAS_OUTPUTS_DASHBOARD_VW,OBJECTIVES,varchar,varchar(8000),N,
dbo,DAS_OUTPUTS_DASHBOARD_VW,OPUS_CODE,varchar,varchar(10),N,
dbo,DAS_OUTPUTS_DASHBOARD_VW,OPUS_NAME,varchar,varchar(800),N,
dbo,DAS_OUTPUTS_DASHBOARD_VW,OUT_ID,int,int,N,
dbo,DAS_OUTPUTS_DASHBOARD_VW,OUT_START_DATE_MONTH,int,int,Y,
dbo,DAS_OUTPUTS_DASHBOARD_VW,OUT_TYPE,varchar,varchar(22),N,
dbo,DAS_OUTPUTS_DASHBOARD_VW,PRESENTATION_TYPE,varchar,varchar(800),Y,
dbo,DAS_OUTPUTS_DASHBOARD_VW,START_DATE,datetime,datetime,Y,
dbo,DAS_OUTPUTS_DASHBOARD_VW,tal_description,varchar,varchar(800),N,
dbo,DAS_OUTPUTS_DASHBOARD_VW,TOTAL_CATEGORY_EMPLOYEE,int,int,Y,
dbo,DAS_OUTPUTS_DASHBOARD_VW,TOTAL_CATEGORY_GUEST,int,int,Y,
dbo,DAS_OUTPUTS_DASHBOARD_VW,TOTAL_DURATION,decimal,"decimal(15, 1)",Y,
dbo,DAS_OUTPUTS_DASHBOARD_VW,TOTAL_GENDER_FEMALE,int,int,Y,
dbo,DAS_OUTPUTS_DASHBOARD_VW,TOTAL_GENDER_MALE,int,int,Y,
dbo,DAS_OUTPUTS_DASHBOARD_VW,TOTAL_GENDER_OTHER,int,int,Y,
dbo,DAS_OUTPUTS_DASHBOARD_VW,TOTAL_LOCATION_COF,int,int,Y,
dbo,DAS_OUTPUTS_DASHBOARD_VW,TOTAL_LOCATION_HQ,int,int,Y,
dbo,DAS_OUTPUTS_DASHBOARD_VW,TOTAL_REGISTRATIONS,int,int,Y,
dbo,DAS_OUTPUTS_DASHBOARD_VW,TOTAL_TRACK_EXECUTIVE,int,int,Y,
dbo,DAS_OUTPUTS_DASHBOARD_VW,TOTAL_TRACK_MANAGEMENT,int,int,Y,
dbo,DAS_OUTPUTS_DASHBOARD_VW,TOTAL_TRACK_OTHER,int,int,Y,
dbo,DAS_OUTPUTS_DASHBOARD_VW,TOTAL_TRACK_SUPPORT,int,int,Y,
dbo,DAS_OUTPUTS_DASHBOARD_VW,TOTAL_TRACK_TECHNICAL,int,int,Y,
dbo,DAS_OUTPUTS_DASHBOARD_VW,TOTAL_TYPE_CWF,int,int,Y,
dbo,DAS_OUTPUTS_DASHBOARD_VW,TOTAL_TYPE_STAFF,int,int,Y,
dbo,DAS_OUTPUTS_DASHBOARD_VW,unt_name,varchar,varchar(10),N,
dbo,DAS_OUTPUTS_DASHBOARD_VW,yea_year,int,int,Y,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,COMMENTS,varchar,varchar(8000),Y,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,dep_name,varchar,varchar(3),Y,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,EMP_ACTIVE_FLAG,int,int,Y,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,EMP_CAREER_PATH,varchar,varchar(60),Y,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,EMP_CAREER_TRACK,varchar,varchar(60),Y,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,EMP_DEPARTMENT,varchar,varchar(3),Y,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,EMP_EMAIL,varchar,varchar(200),Y,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,EMP_FIRST_NAME,varchar,varchar(200),N,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,EMP_GENDER,varchar,varchar(1),Y,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,EMP_LAST_NAME,varchar,varchar(200),N,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,EMP_MIDDLE_NAME,varchar,varchar(200),Y,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,EMP_SECTION,varchar,varchar(3),Y,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,EMP_TITLE,varchar,varchar(300),Y,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,EMP_TYPE,varchar,varchar(5),N,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,EMP_UNIT,varchar,varchar(10),Y,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,EMP_WORK_COUNTRY,varchar,varchar(20),Y,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,EMP_WORK_LOCATION,varchar,varchar(3),Y,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,EMP_WORK_ROLE,varchar,varchar(60),Y,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,END_DATE,datetime,datetime,Y,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,GUEST_COUNTRY,varchar,varchar(100),Y,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,GUEST_INSTITUTION,varchar,varchar(200),Y,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,GUEST_INSTITUTION_TYPE,varchar,varchar(800),Y,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,kna_id,int,int,N,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,kna_name,varchar,varchar(2000),N,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,kpd_name,varchar,varchar(8000),N,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,LOCATION_CITY,varchar,varchar(100),Y,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,MODALITY,varchar,varchar(18),Y,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,NAME,varchar,varchar(200),N,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,OBJECTIVES,varchar,varchar(8000),N,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,OPUS_CODE,varchar,varchar(10),N,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,OPUS_NAME,varchar,varchar(800),N,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,OUT_ID,int,int,N,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,OUT_START_DATE_MONTH,int,int,Y,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,OUT_TYPE,varchar,varchar(22),N,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,PRESENTATION_TYPE,varchar,varchar(800),Y,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,REG_CREATED_DATE,datetime,datetime,N,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,REG_ID,int,int,N,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,REG_MONTH,int,int,Y,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,REG_TYPE,varchar,varchar(8),N,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,START_DATE,datetime,datetime,Y,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,tal_description,varchar,varchar(800),N,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,TOTAL_DURATION,decimal,"decimal(15, 1)",Y,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,unt_name,varchar,varchar(10),N,
dbo,DAS_REGISTRATIONS_DASHBOARD_VW,yea_year,int,int,Y,
dbo,Data_EmployeesReport2014_2016_vw,currentCareerPath,varchar,varchar(60),Y,
dbo,Data_EmployeesReport2014_2016_vw,currentCareerTrack,varchar,varchar(60),Y,
dbo,Data_EmployeesReport2014_2016_vw,currentLocation,varchar,varchar(20),N,
dbo,Data_EmployeesReport2014_2016_vw,currentWorkRole,varchar,varchar(60),Y,
dbo,Data_EmployeesReport2014_2016_vw,employeeEmail,varchar,varchar(200),Y,
dbo,Data_EmployeesReport2014_2016_vw,employeeFirstName,varchar,varchar(200),N,
dbo,Data_EmployeesReport2014_2016_vw,employeeLastName,varchar,varchar(200),N,
dbo,Data_EmployeesReport2014_2016_vw,eventDuration,decimal,"decimal(15, 1)",Y,
dbo,Data_EmployeesReport2014_2016_vw,eventEndDate,datetime,datetime,Y,
dbo,Data_EmployeesReport2014_2016_vw,eventObjectives,varchar,varchar(8000),N,
dbo,Data_EmployeesReport2014_2016_vw,eventOPUSCode,varchar,varchar(10),N,
dbo,Data_EmployeesReport2014_2016_vw,eventOPUSCodeName,varchar,varchar(800),N,
dbo,Data_EmployeesReport2014_2016_vw,eventPresentationType,varchar,varchar(800),Y,
dbo,Data_EmployeesReport2014_2016_vw,eventStartDate,datetime,datetime,Y,
dbo,Data_EmployeesReport2014_2016_vw,eventYear,int,int,Y,
dbo,Data_EmployeesReport2014_2016_vw,FACILITATORS,varchar,varchar(2000),Y,
dbo,Data_EmployeesReport2014_2016_vw,newUserContractType,varchar,varchar(3),Y,
dbo,Data_EmployeesReport2014_2016_vw,newUserDept,varchar,varchar(3),Y,
dbo,Data_EmployeesReport2014_2016_vw,newUserTitle,varchar,varchar(100),N,
dbo,Data_EmployeesReport2014_2016_vw,newUserUnit,varchar,varchar(10),N,
dbo,Data_EmployeesReport2014_2016_vw,oldUserCareerPath,varchar,varchar(60),Y,
dbo,Data_EmployeesReport2014_2016_vw,oldUserCareerTrack,varchar,varchar(60),Y,
dbo,Data_EmployeesReport2014_2016_vw,oldUserContractType,varchar,varchar(3),Y,
dbo,Data_EmployeesReport2014_2016_vw,oldUserDept,varchar,varchar(3),Y,
dbo,Data_EmployeesReport2014_2016_vw,oldUserLocation,varchar,varchar(20),N,
dbo,Data_EmployeesReport2014_2016_vw,oldUserTitle,varchar,varchar(100),N,
dbo,Data_EmployeesReport2014_2016_vw,oldUserType,varchar,varchar(20),N,
dbo,Data_EmployeesReport2014_2016_vw,oldUserUnit,varchar,varchar(10),N,
dbo,Data_EmployeesReport2014_2016_vw,oldUserWorkrole,varchar,varchar(60),Y,
dbo,Data_EmployeesReport2014_2016_vw,organizerDeptName,varchar,varchar(3),Y,
dbo,Data_EmployeesReport2014_2016_vw,organizerUnit,varchar,varchar(10),N,
dbo,Data_EmployeesReport2014_2016_vw,outId,int,int,N,
dbo,Data_EmployeesReport2014_2016_vw,outName,varchar,varchar(200),N,
dbo,Data_EmployeesReport2014_2016_vw,plan_component_type,varchar,varchar(800),N,
dbo,Data_EmployeesReport2014_2016_vw,regId,int,int,N,
dbo,Data_Registrations_2012_2014_vw,activityID,int,int,Y,
dbo,Data_Registrations_2012_2014_vw,ACTUAL_CAREER_PATH,varchar,varchar(60),Y,
dbo,Data_Registrations_2012_2014_vw,ACTUAL_CAREER_TRACK,varchar,varchar(60),Y,
dbo,Data_Registrations_2012_2014_vw,ACTUAL_DEPT,varchar,varchar(3),Y,
dbo,Data_Registrations_2012_2014_vw,ACTUAL_DEPT_ID,int,int,Y,
dbo,Data_Registrations_2012_2014_vw,ACTUAL_EMPLOYEE_TITLE,varchar,varchar(100),Y,
dbo,Data_Registrations_2012_2014_vw,ACTUAL_EMPLOYEE_TYPE,varchar,varchar(20),Y,
dbo,Data_Registrations_2012_2014_vw,ACTUAL_SUPERVISOR,varchar,varchar(401),Y,
dbo,Data_Registrations_2012_2014_vw,ACTUAL_UNIT,varchar,varchar(10),Y,
dbo,Data_Registrations_2012_2014_vw,ACTUAL_UNIT_ID,int,int,Y,
dbo,Data_Registrations_2012_2014_vw,ACTUAL_WORK_COUNTRY,varchar,varchar(20),Y,
dbo,Data_Registrations_2012_2014_vw,ACTUAL_WORK_LOCATION,varchar,varchar(3),Y,
dbo,Data_Registrations_2012_2014_vw,ACTUAL_WORK_ROLE,varchar,varchar(60),Y,
dbo,Data_Registrations_2012_2014_vw,BUDGET_OFFICER_CLOSED_DATE,datetime,datetime,Y,
dbo,Data_Registrations_2012_2014_vw,BUDGET_STATUS_CODE,varchar,varchar(50),Y,
dbo,Data_Registrations_2012_2014_vw,CAREER_PATH,varchar,varchar(60),Y,
dbo,Data_Registrations_2012_2014_vw,CAREER_TRACK,varchar,varchar(60),Y,
dbo,Data_Registrations_2012_2014_vw,CLOSER,varchar,varchar(401),Y,
dbo,Data_Registrations_2012_2014_vw,COF_COUNTRY,varchar,varchar(20),Y,
dbo,Data_Registrations_2012_2014_vw,COMMENTS,varchar,varchar(8000),Y,
dbo,Data_Registrations_2012_2014_vw,COMPONENT_TYPE,varchar,varchar(800),Y,
dbo,Data_Registrations_2012_2014_vw,DATA_COUNT,int,int,N,
dbo,Data_Registrations_2012_2014_vw,DATA_CREATED_DATE,datetime,datetime,N,
dbo,Data_Registrations_2012_2014_vw,DATA_MONTH,int,int,Y,
dbo,Data_Registrations_2012_2014_vw,DATA_YEAR,int,int,Y,
dbo,Data_Registrations_2012_2014_vw,DEADLINE,datetime,datetime,Y,
